id,timestamp,sender,reply_to,content
228,10.05.2021 16:45:23,Āgenskalna klīnika,,"Mēs varam ticēt vai neticēt pandēmijai. Bet švakcinācijas process dara savu. Šeit daži no daudziem mirušajiem pēc dažādu ražotāju švakcīnām - jauni un veci, izglītoti un mazāk izglītoti, bagāti un ne tik bagāti. Padomājiet pirms piesakieties eksperimentālai gēnu terapijai. Padomājiet vai vēlaties ar savu vārdu turpināt šo sarakstu.Kopā mēs varam!!!/Dr.E.Mednis/#AgenskalnaKlinika #GribuSportot #KopaMesVaram #DziveBezBailem"
232,12.05.2021 10:53:28,User,231.0,🤗😘
233,12.05.2021 12:30:15,User,231.0,Noteikti jānoklausās! Lieliski un iedvesmojoši!
234,12.05.2021 15:54:15,User,231.0,"Krieviski, bet saprotami, kur mūs visus grib virzìt -"
235,12.05.2021 17:44:13,User,231.0,🤗🤗🤗
236,12.05.2021 21:44:52,User,231.0,Paldies! Lai Dievs jūs svētī ❤️
245,18.05.2021 14:53:06,User,241.0,"Labdien!Ņemot vērā, ka LSPA ir augstākās IZGLĪTĪBAS IESTĀDE, kurā atbilstoši apstākļiem jānodrošina visiem interesentiem iespējas apgūt izvēlēto kvalifikāciju vai iegūt izvēlēto zinātnisko grādu, mūsu Akadēmijai būs jāizpilda Izglītības un zinātnes ministrijas noteiktās prasības, lai varētu atsākt studējošo izglītošanu klātienē, kas nodrošinās topošajiem speciālistiem iespēju pilnvērtīgi apgūt teorētiskās zināšanas un praktiskās iemaņas.  Tuvākais laika periods un vasaras mēneši būs ļoti nozīmīgi, lai tuvojoties nākamā akadēmiskā gada sākumam š.g. 1.septembrī, mūsu Akadēmijā vakcinēto darbinieku un studējošo procentuālais rādītājs atbilstu IZM noteiktajiem nosacījumiem klātienes studiju uzsākšanai.           Pamatojoties uz iepriekš minēto un lai precizētu un noteiktu ar darba un studiju procesa organizēšanu saistītos jautājumus LSPA,VISU  GRUPU VECĀKAJIEM (ja grupā tāds nav ievēlēts, tad lūdzu sabiedriski aktīvu un atbildīgu studējošo uzņemties šo pienākumu) APKOPOT  un  līdz  PIEKTDIENAS, š.g. 21.maija (darba dienas beigām) IESŪTĪT jūsu GRUPAS SARAKSTU, norādot studiju programmu un grupas numuru, kuri IR VAKCINĒTI pret Covid-19 (saņemta vismaz pirmā vakcīnas deva) vai IZSLIMOJUŠI Covid-19.Vakcinēto studentu saraksts jāiesūta elektroniski, Studiju departamenta vadītājam Ivaram Kravalim     BŪSIM  ATBILDĪGI par savu veselību un saviem kolēģiem!AICINĀM VISUS VAKCINĒTIES, jo brīvprātīga vakcinēšanās pret Covid-19 ir droša iespēja  pasargāt sevi no simptomātiskas saslimšanas ar vīrusu, līdz ar to tas ir vienīgais reālais solis pretī iespējai atgriezties dzīves ritmā, kāds bija pirms pandēmijas. Cieņā, Ivars KravalisDr.paed., Asociētais profesorsStudiju departamenta vadītājstālr. (+371) 67799522mob.tālr. (+371) 29129568"
246,18.05.2021 14:53:56,User,241.0,"Kā lai šo aptur. Nedrīkst saņemt augstāko izglītību, ja neesi vakcinējies."
247,19.05.2021 12:17:41,User,241.0,🙈🙈🙈
250,19.05.2021 14:16:02,User,245.0,"Tas ir murgs. Jāsūdz tiesā? Manos studiju laikos jau bija līgums ar mācību iestādi. Tiem, kas jau studē, noteikti lïgumă nav nekādu apakšpunktu par potēm Es uz to arī uzstātu. Grūtāk jaunajiem. Bet ticu, ka arī šis drīzi beigsies, citădi strauji satuks studējošo skaits"
251,19.05.2021 14:57:46,User,248.0,👍🙂
252,19.05.2021 16:41:18,User,248.0,"Pēdējā laikā vairāk un vairāk sāk parādīties informācija par metāliskām nano daļiņām šajās vakcīnās. Vai šai informācijai ir kāds patiesums? Ja jā, tad mans subjektīvs viedoklis ir tāds, ka cilvēki viegli varētu tikt padarīti par sava veida antenām un līdz ar to par sava veida ""zombijiem"" vai ""skudrupūzni""."
253,19.05.2021 18:20:29,User,249.0,"Tas laikam ir vecs video, jo no 20.01.2021 Janet Woodcock is FDA vadītāja."
254,19.05.2021 21:17:00,User,249.0,"Labo dakter, vai varat lūdzu palīdzēt ciema māmiņai ar padomu?"
256,20.05.2021 04:05:01,User,248.0,👍
257,20.05.2021 09:03:07,User,248.0,"Man arī par vecajām potēm bija šaubas. Bet, kad paziņoja ka ir izstrādāta vakcīna pret vīrusu, kura esamībā neesmu pārliecināta, iestājās kaut kāds bloks. NĒ un viss! Jo nekad nekas nebija tik ļoti reklamēts un uzspiests. No paša sākuma par to pateica nevis ārsti, pie kuriem griežas cilvēki ar savām kaitēm, bet politiķi.  Ticēt melīgi valdibai, tiem kas cenzē, noklusē, dtaud!? Tiem, kuriem prioritātē ir tikai jaunmodigā ""slimība"" ar gripas simptomiem, kuru diagnosticē testējot ar apšaubāmo pcr un neveicot nekādas analīzes? Pametot novārtā citus smagi slimos cilvēkus... Kuru mērķis ir nošpricēt..Nodarbojas ar reālu uzpirkšanu un labumu solīšanu.. Ļoti rūgti noklausīties kad cilvēki saka - nevarēs ceļot, pirkt, pārdot. Vai arī - es gribu to un to, tāpēc špricēšos. Pat zinot to, ka tas ir eksperiments un sekas nav zināmas.. Cilvēks pieder zemei, tad arī atgriežamies pie zemes,pie dabas. Kolēģe man saka - visi gudri cilvēki runā kā vajag, tu viena tāda. Bet kas ir gudrs cilvēks? Vai tad māksla skaisti runāt, vēlēšanās izcelties citu priekšā, vēlēšanās ceļot vai iegūt privilēģijas.. nemeklējot alternatīvu viedokli... nedomājot par sekām ir tā gudrība..?Paldies par drosmi, godīgumu un lielo ieguldīto darbu visiem, kas cīnās par dzīvībām! 🙏"
260,20.05.2021 11:58:41,User,258.0,"Diemžēl mana meita, 17g izlēmusi potēties. Jau tā ārstējam akni, hormonu disbalansu. Bet viņai šķiet, ka tā palīdzēs pasaulei. 😥"
262,20.05.2021 12:39:51,User,260.0,"tāds viens no kanāla pēdējiem postiem par to, ka liela daļa (ne LV) bērnu vecumā no 12-15 gadiem vakcinēti. pie mums arī tas notiks? vecāki nedrīkst ko tādu pieļaut.it really is child abuse 💔tādu indi tik jaunos, tīros organismos.. sekas jau būs vēlāk, kad v@ pamazām izdalīsies viscauri ķermenim... es esmu tikai mazliet vecāka par jūsu meitu, taču es tad teiktu, ka uzskatu, ka es palīdzu pasaulei, nedarot to. meita zin, kas ir vakcīnā? ka tā ir eksperimentāla? ka nav FDA approved? 😕 lūst sirds par to, kā jaunatnei 🧠🧼saprotu vecākā gada gājuma paaudzi, kuri zombējas pie televizoras kastes un poliklīnikās, bet ko mūsu jaunieši skatās/patērē, rodas jautājums..? 😔"
266,20.05.2021 14:27:40,User,264.0,"Neticami, ineresanti, un kā Latvijā?"
267,20.05.2021 19:10:36,User,260.0,"Vai meitene gribēs vēlāk ğimeni? Te būtu vēlams nesteigties. Īpaši jau jaunā paaudze maz slimo ar šo vīrusu. Sarunātu nogaidīt vismaz līdz tam laikam, kamēr noslēgsies pēdējā izmeklējumu fāze. Vismaz 2 gadi un tad, lai izlemj droši. Lai potētie pārcieš pirmo vīrusu laiku, lai meitene pavēro, kas notiek. Bez tam, 👆vēl nav zināms, kādas sekas šai injekcijai uz pēcnācējiem. Vai vispār vēl varēs būt bērni 😓..."
270,21.05.2021 02:06:34,User,258.0,"Tur jau tā lieta - auglība! Vai vispār grūtniecība būs iespējama? Ja paveiksies un būs, tad kādi būs bērni  - ģenētiski modificēti?"
271,21.05.2021 14:17:16,User,269.0,"Jautājums dakterim, ko darit, ja darbā apkart ir padaudz potētie , un nepotētie sāk justies saguruši, kā slimi un sākas dīvainas iesnas?? Nav tā , ka vienam , vai diviem tikai, daudz vairākiem. Tā jau ir problēma. Ko lietot nepotētiem?!"
272,21.05.2021 15:32:16,User,271.0,"Jā, tas ir liels jautājums uz kuru atbildes ir tikai minējumi. Viena versija ir suramīns. Tas ir pulverī un to satur arī skujas. var padzert skuju tēju. Te aprakstiņš:"
273,21.05.2021 15:33:06,User,271.0,Te vēl:
274,21.05.2021 15:40:05,User,269.0,"Paldies! Jāmēģina viss, jo gribu palikt ar Dieva doto veselibu un imunitati."
275,21.05.2021 17:16:47,User,269.0,Paldies par ieteikumiem ;)
278,22.05.2021 12:10:48,Āgenskalna klīnika,,"Iekopēšu arī šeit Paula Šreiera video atsevišķi, jo nav zināms cik ilgi tas youtube noturēsies. Kopā mēs varam!!!/Dr.E.Mednis/#AgenskalnaKlinika #GribuSportot #KopaMesVaram #DziveBezBailem #IzglabDraugu"
279,22.05.2021 12:45:36,User,276.0,"baisi noraudzīties uz to, kā ārsti vienkārši dur tik iekšā neko neapdomājot un nebrīdinot pacientus par riskiem!! viss pārbaudīts un drošs! vnk akli pļaujas uz pagaidu atļauju..Uzgāju netā kādas dakteres sagatavotu informētu piekrišanu, pirms pacienti saņem šīs jaunās potes, varbūt kādam noder. Teksti pieejami franču un vācu valodās"
283,22.05.2021 12:46:09,User,,Dr Roger Hodkinson Canada
284,22.05.2021 12:46:41,User,276.0,
285,22.05.2021 12:47:07,User,276.0,"Covid-19: Consentement éclairé préparé par une femme médecin de Suisse romande.   Share  ImprimerBonjour,Voilà le texte reçu ce matin d'un internaute que je remercie vivement. Il s'agit d'un texte préparé par une femme médecin travaillant en Suisse romande afin d'alerter ses patients avant qu'ils acceptent de se faire vacciner contre le Covid-19.Votre consentement éclairé avant de recevoir le vaccin à ARN COVID-19Quelques vérités à accepter avant que je vous injecte le vaccin :1. Je comprends que je reçois un vaccin expérimental, entièrement nouveau, avec des ingrédients inédits qui n’ont jamais été administrés en masse avant l’été 2020.2. Je consens à participer à une expérience internationale menée par des entreprises pharmaceutiques et des politiciens qui n’assument aucune responsabilité pour tout dommage causé.3. Je suis d’accord de fournir mes données médicales personnelles pendant l durée de deux ans, au cours de cette étude post-autorisation de phase 3 puis 4.4. Je comprends que les vaccins sont encore en phase expérimentale et que les essais cliniques de phase 3 sont en cours – leurs achèvements prévus en octobre 2022 pour Moderna et en janvier 2023 pour Pfizer-BioNTech Comirnaty.5. Je suis au courant que les résultats définitifs de la sécurité et de l’efficacité de ces vaccins expérimentaux sont inconnus à ce jour.6. Je prends conscience que ce vaccin expérimental est un produit de génie génétique 100% synthétique – c’est un OGM, un organisme génétiquement modifié, qui sera injecté dans mon corps.7. Je comprends que ce vaccin expérimental peut :ne pas me protéger de la maladie Covid-19 (ne protégerait potentiellement que des formes graves)ni prévenir la transmission du virus SRAS-CoV-28. Je reconnais que l’analyse du ratio bénéfice-risque de ce vaccin expérimental est fondée sur des risques inconnus et minimisés, et des avantages surestimés et présumés. Les risques potentiels incluent l’atteinte à la fertilité, troubles de la coagulation et troubles neurologiques.9. J’accepte l’idée fausse selon laquelle être humain signifie être toujours un contaminant potentiel et un vecteur de maladie, idée faite pour susciter la peur.10. Je comprends qu’avec le vaccin, je dois garder les mesures barrières : règles de distanciation sociale, du port du masque, PCR et quarantaine si je suis testé(e) positif(ve) à l’avenir.11. Je reconnais qu’à ce jour, des milliers de décès ont été signalés à la suite de cette campagne de vaccination expérimentale, ainsi que des centaines de milliers de blessés souffrant de troubles neurologiques, d’inflammations sévères et d’effets indésirables cardiovasculaires (thromboses, AVC, infarctus)12. Je comprends que la maladie de Covid n’est à haut risque que pour les personnes âgées et les immunodéprimés, et que pour que plus de 99.7% de la population le décès n’est pas un risque : 99.7% de survie ! 13. J’ai pris connaissance des politiques et accords en Suisse concernant l’indemnisation et les compensations (maximum payé= CHF 70'000) : je comprends qu’il pourrait s’avérer impossible de poursuivre le fabriquant de cette injection contre le Covid-19 au cas où elle serait responsable d’un dommage sur ma santé, ou d’un décès.14. Je comprends et j’ai lu la liste des effets indésirables significatifs signalés en lien avec les injections contre le Covid-19. Les effets indésirables connus comprennent : l’infection au Covid-19, l’anaphylaxie, des problèmes neurologiques, troubles cardio-vasculaires graves, maladies auto-immunes, affections chroniques, la cécité et la surdité, problèmes de fertilité, dommages sur les fœtus, fausse-couches, mort-nés et décès.15. Je suis informé que la probabilité statistique de décès par Covid-19 est de 0,003% pour les jeunes (entre 0 et 19 ans), 0,02% entre 20 et 49 ans, 0,5% pour des individus âgés de 50 à 69 ans, 5,4% pour les seniors âgés de 70 ans et plus quand non soignés (tel qu’il a été fortement recommandé de le faire : »restez chez vous ! »)"
286,22.05.2021 12:47:07,User,276.0,"16. J’ai pris connaissance que bien que vendues sous le nom de « vaccins », ces injections Covid-19 ARNm sont des thérapies géniques expérimentales. Les fabricants de vaccin décrivent officiellement l’approche ARNm, jamais autorisée auparavant, comme un moyen de « programmer les cellules d’un individu » ou, en usant de la terminologie de la société Moderna, comme le déploiement d’un nouveau « logiciel ». Dans la recherche passée, les injections de ARNm ont montré qu’elles avaient un élément inflammatoire intrinsèque, ce qui rend difficile la détermination d’une balance bénéfice/risque « acceptable ».17. En tant que cobaye, je suis bien conscient.e que, contrairement à tout autre essai thérapeutique de médicament, je ne serai pas payé.e/défrayé.e par le laboratoire pour cet essai de phase 3 dans la population générale.J’ai bien lu et compris, je donne mon consentement éclairé et j’accepte de me faire vacciner en toute liberté avec le vaccin expérimental Moerna/Pfizer et décharge entièrement mon médecin de toute responsabilité civile et pénale concernant cette injection et ses possibles conséquences.Fait à Le                                                             signature du patient/de la patienteMerci de diffuser cet article à vos ami(e)s.Merci d'avance pour vos commentaires succincts (envoyés sous votre nom). Meilleures salutations."
287,22.05.2021 12:47:34,User,276.0,
288,22.05.2021 12:49:03,User,276.0,"Brīdiniet un sargiet savējos, ja vēl iespējams, bieži viņi gan arī negrib neko dzirdēt. Lai labi noder 🙌🙏🙏"
289,22.05.2021 13:59:13,User,240.0,"Bailes ko vakcīnas, bailes no čipišanas, bailes no ļaunās elites, bailes no maskām. No kā tik cilvēkiem nav bailes un diemžēl cilvēki izmanto šīs bailes manipulācijai."
290,22.05.2021 14:02:30,User,249.0,"Viņš pateica, ka apstiprinās vakcīnu tikai kad tā būs tiešām droša. Tas tekts ārpus konteksta ir smieklīgi tieša melošana cilvēkiem, ka nenoskatīsies visu."
291,22.05.2021 18:33:46,User,283.0,
292,22.05.2021 19:06:06,User,263.0,Viņi ņem vakcinētos...
293,22.05.2021 19:06:55,User,266.0,"Tiešām ir neticami, jo tas nav patiesība. Viņi ņem vakcinēti asinis."
295,22.05.2021 20:26:43,User,,"Homeopāts dakteris Edgars Mednis sarunāsies ar medicīnas zinātņu doktori Inesi Jokstu par to, kāpēc ārsti nestāsta patiesību; apspriedīs nākotnes iespējas ārstēties tiem, kas šodien nevēlas vakcinēties, kā arī runās par citām interesantām tēmām.@brivvalststv #brivvalststvAr mīlestību - BrīvvalstsTV komanda"
297,22.05.2021 20:31:46,User,,"SVARĪGA ZIŅA!!!Rīgas vakcinācijas centrā, uzreiz pēc potes saņemšanas miris 30 gadus vecs puisis. Pirmajam aicinājumam, ka puisim palicis slikti, neviens nav pievērsis uzmanību.Dalies ar šo ziņu, lai atrastu tuviniekus!@brivvalststv #brivvalststvAr mīlestību - BrīvvalstsTV komanda"
298,22.05.2021 22:25:42,User,296.0,"Būtu jāmeklē arī šie liecinieki,jo oficiālie mediji ar putām uz lūpām jau brēc ka tā esot viltus ziņa😡"
299,22.05.2021 22:35:12,User,295.0,🙏🏻☀️💖
301,22.05.2021 22:41:13,User,260.0,"Man ar meitu tēvu ir  vienošanās.. ja mūsu 17gadniece jebkad sadomās vakcinēties, tad tēvs vairs naudu nedos ne centa. 🤭"
302,22.05.2021 23:12:15,User,297.0,"Ir tāda grupa feisbukā - covid vakcīnu upuri. Tur mazliet vairāk bija par šo. Cik sapratu no komentāriem, tad draudzeni, kas bija ar puisi, centās uztaisīt par jukušu, bet puisi par narkomānu utt. Nu, ka bijis salietojies vai slims.. draudzene esot reanimācijā tagad. Interesanti, no vakcīnas vai no nomierināšanas..."
304,22.05.2021 23:34:59,User,302.0,
305,22.05.2021 23:44:00,Āgenskalna klīnika,,"Te vēl ziņa par šo pašu tēmu. Tikai SKPC un ZVA neesot informācijas par vakcīnu saistību ar cilvēku nāvēm. Visā pasaulē ir, bet pie mums, kā vienmēr vislabāk. Mums ir izņēmums. Lai nu tā būtu.Kopā mēs varam!!!/Dr.E.Mednis/#AgenskalnaKlinika #GribuSportot #KopaMesVaram #DziveBezBailem #IzglabDraugu"
307,23.05.2021 12:30:15,User,305.0,"Tur gan tekstā tādā kā "" putennica"" sanāk.  Nomira, bet lūdz, lai izdzēš. Lūdz mirušais? Vai lūdz dzīvais par citu? Šobrīd šī ir ļoti emocionāla lieta. Tāpēc būtu labi, korekti noskaidrot avotu un nopauzēt."
308,24.05.2021 10:26:24,User,305.0,"Interesants likumprojekts top UK. Tas gan netiek apspriest masu medijos, bet verts paskatities"
311,24.05.2021 22:28:27,User,,
312,24.05.2021 22:38:56,User,310.0,"Super, nez, vai pie muns kāds par to runās?!"
313,24.05.2021 23:29:09,User,312.0,"Ar zināmu laika nobīdi pie mums runā tieši to pašu, ko citur pasaulē - plāns tomēr viens..."
314,24.05.2021 23:49:35,User,310.0,Tas attiecās tikai uz pirmajām 48h. Pēc tam var brīvi ziedot asinis.
316,25.05.2021 00:09:25,User,315.0,"Ieteicams ielikt arī ekrānšāviņu. Ir diezgan skaidrs, ka pie masveida nošārošanas, rechekisti šo ierakstu izdzēšis."
317,25.05.2021 08:41:22,User,316.0,"Ieliec pats, ja labi proti... Klīnikai varbūt visam nav laika, bet es atvēru, izlasīju, bet ne lāga protu  to izdarīt..."
319,25.05.2021 10:26:18,User,318.0,Tie kocini jau izsakumis likas aizdomigi un nelogiski.
320,25.05.2021 10:47:09,Āgenskalna klīnika,,"ASV Teksasas štats tuvākajā nākotnē iesējams pieņēmis likumu, kas aizliedz obligātu vakcināciju pret kovid 19 un aizliedz cilvēku diskrimināciju. Šobrīd notiek debates par šo likumprojektu. Šeit ir video no Teksasas štata senāta sēdes. Ar subtitriem latviešu valodā. Kad mūsu valdība pieņems ko līdzīgu? Kad mūsu tauta tiks pasargāta no šī visa ārprāta? Mums, šķiet, viss pašu rokās. paši lasām, paši domājam un paši darām. Mēs katrs esam pats par sevi atbildīgi.Kopā mēs varam!!!/Dr.E.Mednis/#AgenskalnaKlinika #GribuSportot #KopaMesVaram #DziveBezBailem #IzglabDraugu"
